"ИД";"ОТД_ИД";"НОМЕР_СЕМЕСТРА";"СПЛ_ИД";"НЕДЕЛЬ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ"
4136;507;5;3226;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
4137;111;5;3227;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22507;310;4;17646;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22508;501;3;17647;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22509;202;3;17648;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22510;302;3;17649;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22511;302;4;17649;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22512;111;4;17650;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22513;111;4;17651;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22514;110;3;17652;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22515;110;4;17652;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22516;111;4;17653;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22517;506;3;17654;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22518;209;3;17655;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22519;111;3;17656;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22520;111;4;17656;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22521;509;4;17657;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22522;102;4;17658;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22523;209;4;17659;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22524;210;3;17660;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
22525;210;4;17660;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2814;112;9;2150;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2815;112;10;2150;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2816;110;9;2151;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2817;110;10;2151;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2818;503;9;2152;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63684;212;9;50887;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63685;518;9;50888;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63686;506;10;50889;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63687;117;10;50890;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63688;212;10;50891;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63689;117;9;50892;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
63690;212;9;50893;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
64187;110;3;51327;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
64188;110;4;51327;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17161;102;9;13374;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17162;209;9;13375;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17163;102;10;13376;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17164;503;9;13377;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17165;503;10;13377;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17166;102;9;13378;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17167;102;10;13378;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1538;102;10;1163;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1539;112;9;1164;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1540;112;10;1164;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1541;115;9;1165;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1542;506;10;1166;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1543;102;9;1167;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1544;111;9;1168;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1545;111;9;1169;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1546;111;10;1170;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1547;102;10;1171;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1548;102;9;1172;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1549;102;10;1173;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1550;209;9;1174;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1551;102;10;1175;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1552;506;9;1176;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1553;309;10;1177;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1554;102;9;1178;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
1555;102;10;1178;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17056;302;6;13290;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17057;503;6;13291;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17058;507;6;13292;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
17059;501;5;13293;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16908;102;6;13161;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16909;102;5;13162;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16910;102;5;13163;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16911;102;6;13164;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16912;509;5;13165;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
936;212;8;686;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
860;214;1;634;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
861;214;2;634;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
862;209;1;635;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
863;209;2;635;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
864;502;2;636;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
865;502;1;637;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
866;506;2;638;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
867;209;1;639;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
868;209;2;639;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
869;503;1;640;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
870;212;1;641;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
871;210;2;642;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
872;212;2;643;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
873;210;1;644;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
874;212;1;644;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
875;210;2;644;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
876;212;2;644;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
877;302;1;645;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
878;302;2;645;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
879;111;2;646;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
880;212;2;646;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
881;102;3;647;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
882;212;4;648;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
883;212;3;649;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
884;111;4;650;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
885;212;4;650;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
886;209;3;651;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16612;102;7;12914;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16613;102;7;12915;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16614;309;8;12916;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16615;509;8;12917;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16616;102;8;12918;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
892;212;3;655;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
893;209;3;656;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
894;209;4;656;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
895;212;4;657;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
896;212;3;658;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
897;212;4;658;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
898;210;3;659;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
899;210;4;659;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
900;210;4;660;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
901;302;3;661;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
902;302;4;661;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
903;208;4;662;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
904;212;5;663;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
905;212;6;663;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
906;212;5;664;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
907;212;6;665;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
908;214;5;666;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
909;214;6;666;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
910;102;6;667;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
911;212;5;668;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
912;209;5;669;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
913;209;5;670;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
914;209;6;670;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
915;212;5;671;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
916;212;6;671;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
917;212;5;672;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
918;212;6;672;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
919;212;6;673;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
920;209;5;674;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
921;209;6;674;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
922;212;6;674;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
923;503;6;675;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
924;208;5;676;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
925;102;7;677;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
926;212;7;678;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
927;506;7;679;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
928;214;7;680;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
929;212;8;681;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
930;212;7;682;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
931;212;7;683;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
932;212;8;683;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
933;212;7;684;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
934;304;8;685;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
935;212;7;686;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16316;302;6;12682;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
16317;503;6;12683;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2819;102;9;2153;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2820;102;10;2154;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2821;102;9;2155;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2822;102;10;2155;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2823;102;10;2156;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2824;102;9;2157;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2825;209;9;2158;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
2826;102;10;2159;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10880;212;4;8464;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10585;111;11;8230;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10586;507;11;8230;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10587;102;11;8231;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10588;310;11;8232;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10589;507;11;8233;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10590;102;11;8234;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10591;102;11;8235;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10592;102;11;8236;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10593;507;11;8236;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10594;111;11;8237;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10595;310;11;8238;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10596;507;11;8239;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10597;111;11;8240;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10598;111;11;8241;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10881;212;3;8465;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10882;212;4;8465;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10883;210;3;8466;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10884;210;4;8466;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10885;210;4;8467;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10886;302;3;8468;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10887;302;4;8468;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10888;214;1;8469;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10889;214;2;8469;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10890;209;1;8470;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10891;209;2;8470;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10892;212;2;8471;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10893;212;1;8472;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10894;502;2;8473;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10895;502;1;8474;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10896;506;2;8475;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10897;209;1;8476;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10898;209;2;8476;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10899;503;1;8477;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10900;212;1;8478;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10901;210;2;8479;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10902;212;2;8480;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10903;210;1;8481;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10904;212;1;8481;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10905;210;2;8481;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10906;212;2;8481;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10907;302;1;8482;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10908;302;2;8482;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10909;111;2;8483;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10910;212;5;8484;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10911;212;6;8484;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10912;212;5;8485;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10913;212;6;8485;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10914;212;5;8486;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10915;212;6;8487;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10916;214;5;8488;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10917;214;6;8488;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10918;102;6;8489;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10919;212;5;8490;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10920;209;5;8491;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10921;209;5;8492;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10922;209;6;8492;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10923;212;5;8493;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10924;212;6;8493;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10925;212;5;8494;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10926;212;6;8494;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10927;209;5;8495;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10928;209;6;8495;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10929;212;6;8495;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10930;212;6;8496;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10931;503;6;8497;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10932;102;7;8498;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10933;212;7;8499;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10934;506;7;8500;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
10935;214;7;8501;17;ISU_UCHEB;2011-11-08 15:55:54.000;ISU_UCHEB;2011-11-08 15:55:54.000
