"ИД";"ЧЛВК_ИД";"ПРИЗНАК";"СОСТОЯНИЕ";"НАЧАЛО";"КОНЕЦ";"ПЛАН_ИД";"ГРУППА";"П_ПРКОК_ИД";"ВИД_ОБУЧ_ИД";"ПРИМЕЧАНИЕ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ";"КОНЕЦ_ПО_ПРИКАЗУ";"ВМЕСТО";"В_СВЯЗИ_С";"ТЕКСТ"
199306;134003;диплом;утвержден;2010-02-01 00:00:00.000;2010-04-15 00:00:00.000;6152;"6103";520771;1;отлично;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;202718;
206010;134311;диплом;утвержден;2010-07-01 00:00:00.000;2010-07-14 00:00:00.000;6164;"6125";540316;1;отлично;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;208711;
200838;131062;отчисл;утвержден;2010-02-10 00:00:00.000;2011-08-31 00:00:00.000;6153;"6101";523564;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;247512;
203353;142183;отчисл;утвержден;2010-05-18 00:00:00.000;2010-09-01 00:00:00.000;5609;"4105";533927;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;219076;
208997;153322;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232354;
208998;153325;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232355;
208999;153326;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232356;
209001;153327;обучен;утвержден;2010-09-01 00:00:00.000;2011-03-09 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-02-14 00:00:00.000;;225769;
209002;152050;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232357;
209003;153328;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232358;
209004;153303;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232359;
209005;153305;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232360;
209006;153308;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232361;
209007;153310;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232362;
209008;153311;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232363;
209009;153312;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232370;
209010;153313;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232369;
190701;153243;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193213;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193213;
190711;153330;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193217;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193217;
195837;152863;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207322;
195838;152864;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207370;
195840;152866;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207371;
195842;152868;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207323;
195843;152869;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207372;
195844;152870;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207324;
195845;152871;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207373;
195846;152872;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207325;
195847;152873;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207374;
195848;152874;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207326;
195849;152875;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207375;
195850;152876;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207327;
195851;152877;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207376;
195852;152878;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207328;
195853;152879;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207377;
195854;152880;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207329;
195856;152922;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207378;
195857;152923;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207330;
195859;152925;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207379;
195860;152926;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207331;
195861;152927;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207332;
195862;152928;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207380;
195209;136687;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5620;"5110";487353;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;209423;
190710;153329;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193153;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193153;
190727;153346;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193156;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193156;
190671;153223;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193162;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193162;
190679;153231;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193165;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193165;
190713;153332;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193170;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193170;
190729;153348;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193174;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193174;
213816;142294;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6624;"5125";543893;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233233;
190737;153356;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193177;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193177;
190744;153296;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193181;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193181;
190672;153224;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193182;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193182;
190712;153331;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193218;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193218;
190726;153345;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193221;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193221;
190735;153354;обучен;отменен;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5613;"1125";486042;1; # отменен ПП 486630, Уч_ид 193225;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;193225;
195830;152885;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207319;
195832;152887;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1539";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207368;
195833;152888;обучен;утвержден;2009-09-01 00:00:00.000;2010-08-31 00:00:00.000;5676;"1538";488035;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2010-08-31 00:00:00.000;;207320;
209533;148503;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231461;
209534;148525;обучен;утвержден;2010-09-01 00:00:00.000;2010-10-24 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;221833;
209535;148675;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231463;
209536;148726;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231464;
209537;146047;обучен;утвержден;2010-09-01 00:00:00.000;2010-10-03 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;220960;
209538;149144;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6523;"3106";541680;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231466;
208401;153064;обучен;утвержден;2010-07-05 00:00:00.000;2010-07-05 00:00:00.000;6974;"1508";541294;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;208429;
209998;145744;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4105";541778;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228143;
210000;146513;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4105";541778;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-06-30 00:00:00.000;;228052;
210001;145058;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4105";541778;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228149;
210002;146339;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4105";541778;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228148;
210026;145420;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4106";541780;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228150;
210027;145541;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4106";541780;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228151;
210028;145550;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4106";541780;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228152;
210029;145660;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4106";541780;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228153;
210030;145685;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6525;"4106";541780;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228154;
215198;157095;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219436;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219436;
215201;157118;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219421;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219421;
215202;157134;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219451;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219451;
215203;157136;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219424;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219424;
215204;157176;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219401;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219401;
215205;157185;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219429;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219429;
215207;157217;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219432;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219432;
215208;157240;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219438;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219438;
215209;157307;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219418;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219418;
215210;157311;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219435;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219435;
215211;157325;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219428;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219428;
215212;157350;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219422;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219422;
215213;157351;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219408;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219408;
215214;157352;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547814, Уч_ид 219484;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219484;
231558;157802;обучен;утвержден;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7430;"2103";706819;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;;
215215;157389;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219434;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219434;
215216;157436;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219413;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219413;
215217;157439;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547814, Уч_ид 219492;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219492;
215218;157454;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219444;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219444;
215221;157533;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219412;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219412;
215222;157556;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219425;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219425;
215224;157588;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219441;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219441;
215225;157623;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219403;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219403;
215229;157735;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547814, Уч_ид 219488;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219488;
215230;157761;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219442;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219442;
215232;157806;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219450;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219450;
215234;157828;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219419;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219419;
